RFID	1072
通报	1073
分布式	1074
阅读器	1075
防	1076
冲突	1077
无线	1078
射频	1079
单元	1080
会	1081
多种类型	1082
现存	1083
高等	1084
数据通道	1085
接收	1086
问询	1087
流程	1088
等待	1089
伪	1090
如果	1091
将会	1092
再次	1093
尝试	1094
任何	1095
就	1096
设置	1097
确保	1098
暴露	1099
终端	1100
邻域	1101
友好	1102
型防	1103
NFRA	1104
多通道	1105
MAC	1106
协议	1107
MCMAC	1108
Dica	1109
结果显示	1110
花费	1111
集中控制	1112
额外	1113
空间	1114
因此	1115
最小化	1116
开销	1117
成功	1118
询问	1119
Petri	1120
网	1121
挖掘	1122
WS	1123
CDL	1124
编排	1125
并行性	1126
services	1127
choreography	1128
description	1129
language	1130
其中	1131
交互	1132
尽量	1133
并行执行	1134
缩短	1135
业务	1136
手段	1137
关注	1138
网对	1139
变迁	1140
角度	1141
网中	1142
重构	1143
并行度	1144
Lucene	1145
地名	1146
检索系统	1147
型	1148
数据检索	1149
低下	1150
盘古	1151
分词	1152
全文检索	1153
数据表	1154
几种	1155
开源	1156
分词器	1157
选用	1158
词典	1159
内存	1160
索引	1161
多线程	1162
并行处理技术	1163
创建	1164
倒排	1165
优先级	1166
相关度	1167
开发	1168
一套	1169
地图	1170
定位	1171
展示	1172
500	1173
万条	1174
数据测试	1175
不到	1176
s	1177
MySQL	1178
15	1179
倍	1180
更加	1181
灵活	1182
公共	1183
检索服务	1184
设计模式	1185
变体	1186
难以	1187
Bridge	1188
模式	1189
为例	1190
八种	1191
四种	1192
基准	1193
接着	1194
Apache	1195
Ant	1196
1.6	1197
.	1198
JHotDraw	1199
5.1	1200
六种	1201
检测工具	1202
FCA	1203
CBR	1204
精确	1205
60	1206
48.1	1207
先前	1208
B	1209
+	1210
树	1211
当	1212
庞杂	1213
查找	1214
树结构	1215
调整	1216
叶子	1217
节点	1218
与非	1219
原	1220
插入	1221
BP	1222
经	1223
分别	1224
10	1225
6	1226
可行性	1227
轻量级	1228
虚拟化	1229
可信	1230
安全	1231
容器	1232
依赖	1233
操作系统	1234
实用性	1235
差	1236
系统安全	1237
域	1238
安全策略	1239
形式化	1240
符合	1241
联合	1242
文件系统	1243
说明	1244
范围广	1245
机器	1246
Android	1247
恶意程序	1248
缺点	1249
数据挖掘	1250
未知	1251
充分发挥	1252
数据处理	1253
不佳	1254
首次	1255
综合	1256
APK	1257
文件	1258
统一	1259
N	1260
gram	1261
用于	1262
多种	1263
三类	1264
包括	1265
敏感	1266
权限	1267
DVM	1268
函数调用	1269
OpCodes	1270
每	1271
程序	1272
811	1273
826	1274
各个	1275
其他	1276
工作	1277
更优	1278
修复	1279
错误	1280
Suh	1281
Ramchandran	1282
码	1283
再生	1284
码因	1285
减少	1286
带宽	1287
存储系统	1288
干扰	1289
任意	1290
n	1291
d	1292
≥	1293
2k	1294
－	1295
失效节点	1296
存储	1297
重新	1298
=	1299
编码	1300
这种	1301
码为	1302
单个	1303
或	1304
时均	1305
LZW	1306
压缩	1307
可逆	1308
HPDH	1309
未能	1310
编码数据	1311
细分	1312
里	1313
秘密	1314
增大	1315
压缩文件	1316
更大	1317
容量	1318
完整性	1319
端	1320
认证	1321
端到	1322
只	1323
身份	1324
可信性	1325
安全性	1326
ELGamal	1327
签名	1328
可信计算	1329
ETAAP	1330
end	1331
to	1332
trusted	1333
anonymous	1334
authentication	1335
protocol	1336
首轮	1337
真实性	1338
此基础	1339
IMC	1340
IMV	1341
评估	1342
模	1343
指数	1344
运算	1345
外	1346
包	1347
公钥	1348
密码	1349
体制	1350
造价	1351
昂贵	1352
可验证	1353
代价	1354
转移	1355
给	1356
服务器	1357
大大提高	1358
计算结果	1359
外包	1360
推广	1361
底数	1362
概率	1363
极大	1364
链	1365
网络流量	1366
威胁	1367
情报分析	1368
为主	1369
越来越	1370
新型	1371
异常	1372
流量	1373
情报	1374
可读	1375
格式	1376
共享	1377
防御	1378
参比	1379
网络攻击	1380
点	1381
项	1382
计数	1383
项集	1384
特点	1385
还原	1386
码元	1387
拟合	1388
PUE	1389
仿冒	1390
恶意	1391
占用	1392
频段	1393
频谱	1394
稀缺	1395
论证	1396
包络	1397
起伏	1398
细微	1399
发射	1400
源	1401
特征参数	1402
C	1403
辐射源	1404
稳定性	1405
可靠性	1406
AES	1407
模板	1408
通常	1409
协方差	1410
甚至	1411
遇到	1412
一些	1413
得出	1414
深入研究	1415
简化	1416
侧	1417
信道	1418
采集	1419
编写	1420
PC	1421
端的	1422
Mage16	1423
单片机	1424
开发板	1425
加密算法	1426
功耗	1427
differential	1428
power	1429
DPA	1430
数值	1431
能量	1432
迹	1433
大幅	1434
有力	1435
影子	1436
不可	1437
窜改	1438
图像	1439
伪装	1440
普遍	1441
掩盖	1442
大体	1443
视觉效果	1444
前提	1445
份额	1446
缩小	1447
嵌入	1448
做法	1449
攻击者	1450
留下	1451
隐患	1452
这一	1453
最大	1454
不再	1455
载体	1456
而是	1457
参与	1458
所有	1459
像素点	1460
修改	1461
层面	1462
事件	1463
PRA	1464
民航机场	1465
恐怖袭击	1466
入侵	1467
损失	1468
遇袭	1469
GTD	1470
Delphi	1471
咨询	1472
定量分析	1473
某	1474
潜在	1475
恐袭	1476
小型	1477
无人机	1478
很	1479
恐怖分子	1480
应	1481
加强	1482
机场	1483
周界	1484
措施	1485
Ad	1486
hoc	1487
Backpressure	1488
延迟	1489
传输数据	1490
从源	1491
递减	1492
队列	1493
梯度	1494
但是	1495
一段时间	1496
需	1497
波动性	1498
数据包	1499
变	1500
DH	1501
固定	1502
路由	1503
队头	1504
跳数	1505
决定	1506
计数器	1507
代替	1508
链路	1509
throughput	1510
optimal	1511
吞吐量	1512
LTE	1513
A	1514
上行	1515
功率	1516
控制技术	1517
补偿	1518
区内	1519
损耗	1520
很大	1521
PUSCH	1522
physical	1523
uplink	1524
shared	1525
channel	1526
物理	1527
边缘	1528
解错	1529
开环	1530
上报	1531
余量	1532
块	1533
信干噪	1534
部分	1535
路损	1536
因子	1537
α	1538
小区	1539
特定	1540
p0	1541
作	1542
进一步	1543
规范	1544
分组	1545
最低	1546
无线网络	1547
受到	1548
实时性	1549
头部	1550
网络层	1551
物理层	1552
符号	1553
PK	1554
泊松	1555
到达	1556
流中	1557
聚合	1558
误码率	1559
值能	1560
时隙	1561
组包	1562
T	1563
更能	1564
现实	1565
移动	1566
感知	1567
社会化	1568
容忍	1569
因	1570
时空	1571
变化	1572
下降	1573
半	1574
马尔可夫	1575
时刻	1576
处于	1577
某一	1578
地理	1579
时间段	1580
连接	1581
消息	1582
转发	1583
交付	1584
比率	1585
投递	1586
延时	1587
DTN	1588
时延	1589
Max	1590
Min	1591
多路径	1592
公平	1593
传输	1594
资源分配	1595
复杂化	1596
诸多	1597
轻易	1598
移植	1599
排队	1600
内在联系	1601
将流	1602
相	1603
流	1604
瓶颈	1605
限定	1606
充分条件	1607
两组	1608
双谱	1609
二次	1610
卫星通信	1611
开展	1612
对角	1613
切片	1614
Chirp	1615
Z	1616
变换	1617
频域	1618
至复	1619
巴氏	1620
Bhattacharyya	1621
准则	1622
最强	1623
正确	1624
对称	1625
求根	1626
DOA	1627
估计	1628
波达	1629
角	1630
MSCS	1631
共轭	1632
交集	1633
等效	1634
镜像	1635
多项式	1636
根	1637
保持	1638
半谱	1639
遍历	1640
即可	1641
MUSIC	1642
OFDM	1643
中继	1644
迭代	1645
顺序	1646
三步	1647
指配	1648
发射功率	1649
适合	1650
Femtocell	1651
控制算法	1652
家庭	1653
基站	1654
部署	1655
严重	1656
同层	1657
与此同时	1658
宏	1659
跨层	1660
下行	1661
图论	1662
家庭用户	1663
信干	1664
噪比	1665
SINR	1666
门	1667
限值	1668
标志	1669
CQI	1670
级别	1671
对宏	1672
室内	1673
VLC	1674
Wi	1675
Fi	1676
组网	1677
架构设计	1678
大型	1679
场所	1680
高密度	1681
布设	1682
弊端	1683
可见光	1684
visible	1685
light	1686
communication	1687
架构	1688
灯	1689
典型	1690
正方形	1691
m	1692
×	1693
3	1694
房间	1695
盏灯	1696
改变	1697
发光	1698
光	1699
照明	1700
面积	1701
16.7	1702
一盏灯	1703
即	1704
RSS	1705
曲线拟合	1706
AOA	1707
许多	1708
天线	1709
推测	1710
angle	1711
arrival	1712
该类	1713
定位精度	1714
不高	1715
波瓣	1716
曲线	1717
信号强度	1718
received	1719
signal	1720
strength	1721
附近	1722
二次曲线	1723
近似	1724
事实	1725
方程	1726
最值	1727
估测	1728
保持良好	1729
2.5	1730
°	1731
0.28	1732
RAL	1733
70	1734
象限	1735
多播	1736
三维空间	1737
成功率	1738
发送	1739
原点	1740
笛卡尔	1741
坐标系	1742
位置	1743
四类	1744
指派	1745
方向性	1746
既	1747
节省	1748
又	1749
广播	1750
可扩展性	1751
运动	1752
物体	1753
参数值	1754
依赖于	1755
帧	1756
零散	1757
噪点	1758
中值	1759
用来	1760
原有	1761
定时	1762
清零	1763
速率	1764
空洞	1765
阴影	1766
抑制作用	1767
像素	1768
DCVS	1769
残差	1770
重建	1771
视频压缩	1772
中非	1773
关键帧	1774
较差	1775
插值	1776
先对	1777
边	1778
求	1779
比多	1780
0.3	1781
~	1782
1.4	1783
dB	1784
暗	1785
原色	1786
参考	1787
单幅	1788
去	1789
雾	1790
先验	1791
天空	1792
透射率	1793
总是	1794
偏小	1795
纠正	1796
以暗	1797
明亮	1798
灰度	1799
归一化	1800
替换	1801
雾化	1802
无须	1803
色差	1804
失真	1805
含	1806
仍然	1807
此外	1808
参化	1809
自动化	1810
分辨率	1811
640	1812
480	1813
彩色图像	1814
可达	1815
1.5	1816
fps	1817
线索	1818
不准	1819
RGBD	1820
迁移	1821
集多	1822
高层次	1823
KNN	1824
最近	1825
邻	1826
找到	1827
最	1828
候选	1829
SIFT	1830
形变	1831
深度图	1832
平滑	1833
便	1834
更高	1835
整体	1836
得	1837
人脸识别	1838
当源域	1839
数据分布	1840
大多数	1841
源域	1842
删除	1843
相差	1844
两域	1845
差异性	1846
正规化	1847
Bregman	1848
divergence	1849
共性	1850
化源域	1851
特有	1852
有所提高	1853
PCNN	1854
裂缝	1855
脉冲	1856
耦合	1857
pulse	1858
coupled	1859
neural	1860
networks	1861
运行	1862
神经元	1863
门限	1864
非线性	1865
genetic	1866
自动	1867
处理结果	1868
对比度	1869
客观	1870
通用性	1871
CGA	1872
虹膜	1873
准确性	1874
排除	1875
光线	1876
照射	1877
或是	1878
拍摄	1879
不利因素	1880
之上	1881
共形	1882
几何	1883
代数	1884
欧氏	1885
量	1886
到共形	1887
矢量	1888
方便	1889
简洁	1890
Radon	1891
圆	1892
内外	1893
抗干扰	1894
强	1895
有着	1896
纸张	1897
褶皱	1898
模拟	1899
常见	1900
现象	1901
称为	1902
薄壳	1903
真实感	1904
hinge	1905
弹簧	1906
质点	1907
隐式	1908
积分法	1909
初步	1910
POEM	1911
_	1912
SLPP	1913
幅值	1914
patterns	1915
oriented	1916
edge	1917
magnitudes	1918
人脸	1919
监督	1920
supervised	1921
locality	1922
preserving	1923
projections	1924
高维	1925
求出	1926
低维	1927
样本空间	1928
邻法	1929
CAS	1930
PEAL	1931
R1	1932
库上	1933
表情	1934
饰物	1935
LPP	1936
22	1937
变量	1938
抽象	1939
概括	1940
变形	1941
质心	1942
凸补	1943
构成	1944
直线	1945
fish	1946
coil	1947
不变性	1948
辨别	1949
斜率	1950
Otsu	1951
克服	1952
转换	1953
频率	1954
一维	1955
取双	1956
临界	1957
此	1958
抗噪性	1959
效率高	1960
车辆	1961
辅助	1962
驾驶	1963
障碍物	1964
道路	1965
视频	1966
卡尔曼滤波	1967
朴素	1968
对称性	1969
水平度	1970
前方	1971
95	1972
％	1973
摩托车	1974
自行车	1975
汽车	1976
正面	1977
侧面	1978
行人	1979
98.75	1980
光谱	1981
JCR	1982
元素	1983
相应	1984
线性	1985
共生	1986
多类	1987
L0	1988
解人	1989
耳	1990
遮挡	1991
人耳多	1992
姿态	1993
出低	1994
取得	1995
成果	1996
精确度	1997
因素	1998
就是	1999
采取	2000
sparse	2001
representation	2002
based	2003
classification	2004
逼近	2005
OMP	2006
orthogonal	2007
matching	2008
pursuit	2009
有线	2010
映射	2011
关键技术	2012
之一	2013
有助于	2014
僵化	2015
巨大	2016
配置	2017
网络协议	2018
服务	2019
共存	2020
分为	2021
重点	2022
全面	2023
视野	2024
指出	2025
趋势	2026
语义	2027
本体	2028
异构	2029
关联	2030
实体	2031
它们	2032
它	2033
原型	2034
调研	2035
最新	2036
研究进展	2037
指明方向	2038
免疫	2039
进化	2040
否定	2041
样本分布	2042
交错	2043
检测器	2044
正	2045
反	2046
IENSA	2047
引导	2048
Rectangle	2049
Skin	2050
segmentation	2051
RNSA	2052
V	2053
detector	2054
少	2055
完全	2056
合作伙伴	2057
广义	2058
优序法	2059
量化	2060
优	2061
序数	2062
伙伴	2063
灰色	2064
变权	2065
计算方法	2066
惩罚	2067
时序	2068
可行	2069
生物	2070
IMRT	2071
调强	2072
放射治疗	2073
组织	2074
均匀	2075
剂量	2076
反应	2077
病人	2078
约束条件	2079
L	2080
BFGS	2081
靶区	2082
覆盖率	2083
相较	2084
危及	2085
器官	2086
并发症	2087
6.86	2088
1.30	2089
HEV	2090
转矩	2091
动力源	2092
动力	2093
拥有	2094
燃油	2095
经济性	2096
整车	2097
控制器	2098
油耗	2099
电池	2100
SOC	2101
最高	2102
NEDC	2103
循环	2104
工况	2105
理论依据	2106
主导	2107
寄存器	2108
满载	2109
机会	2110
宽度	2111
测试方法	2112
依赖图	2113
环	2114
破环	2115
携带	2116
破除	2117
使用率	2118
测试用例	2119
加速	2120
14.6	2121
双语	2122
短语	2123
机器翻译	2124
价值	2125
句法	2126
语言学	2127
推动	2128
理论意义	2129
三种	2130
简到繁	2131
翻译	2132
逐步	2133
上升	2134
Method	2135
Ⅲ	2136
分而治之	2137
以硬	2138
层次	2139
所述	2140
长句	2141
BLEU	2142
值比	2143
基线	2144
3.03	2145
LSTM	2146
字	2147
人为	2148
词库	2149
高且	2150
CPU	2151
以上	2152
long	2153
short	2154
term	2155
memory	2156
词位	2157
character	2158
embedding	2159
评测	2160
语料	2161
六	2162
最好	2163
GPU	2164
大大缩短	2165
自然语言	2166
吕苏语	2167
口语	2168
濒危	2169
典藏	2170
抢救	2171
长久	2172
保存	2173
声学	2174
文学	2175
历史	2176
文化	2177
内涵	2178
全部	2179
文字	2180
文献	2181
记录	2182
重大	2183
汉语	2184
后续	2185
高质量	2186
基础性	2187
几乎	2188
零	2189
结巴	2190
误	2191
经过	2192
合成	2193
synthetic	2194
minority	2195
over	2196
sampling	2197
technique	2198
SMOTE	2199
时会	2200
SDAE	2201
原始数据	2202
逐层	2203
微调	2204
类脑	2205
竞争	2206
规避	2207
多变	2208
拓扑	2209
演变	2210
已	2211
子网	2212
信息处理	2213
低且	2214
低能耗	2215
物元	2216
FJSP	2217
柔性	2218
作业	2219
车间	2220
fuzzy	2221
particle	2222
swarm	2223
optimization	2224
FPSO	2225
复合	2226
贴近	2227
外部	2228
存储器	2229
保留	2230
Pareto	2231
支配	2232
解以	2233
供	2234
决策者	2235
完工	2236
设备	2237
负荷	2238
加工成本	2239
加工	2240
Kacem	2241
生产	2242
性较	2243
桥梁	2244
ANP	2245
指标体系	2246
Saaty	2247
标度	2248
法对	2249
定性	2250
SD	2251
AHP	2252
五座	2253
部门	2254
反恐	2255
SAPSO	2256
LSSVM	2257
蛋白质	2258
同源	2259
LS	2260
模拟退火	2261
simulated	2262
annealing	2263
SA	2264
γ	2265
预测值	2266
SNN	2267
测集	2268
杂波	2269
下且	2270
量测	2271
密度	2272
差别	2273
近邻	2274
划分算法	2275
对量	2276
测为	2277
滤除	2278
传递	2279
信息量	2280
跟踪	2281
Hadoop	2282
分布式计算	2283
磁流体	2284
MHD	2285
计算能力	2286
仿真器	2287
Spark	2288
Hama	2289
生态系统	2290
同步	2291
成	2292
master	2293
slave	2294
体积	2295
黎曼	2296
斯托克斯	2297
MOCT	2298
电磁	2299
电流	2300
互感器	2301
时因	2302
磁	2303
饱和	2304
继保	2305
误动	2306
拒动	2307
光电流	2308
石榴石	2309
偏振光	2310
群寻	2311
优选	2312
取	2313
等级	2314
双折射	2315
环境变量	2316
温度	2317
外界	2318
受	2319
下时	2320
以内	2321
依靠	2322
迅速	2323
